TIMESTAMP;TEMPERATURA_MAR (ºC);TEMPERATURA_AMBIENTAL (ºC);VELOCIDAD_VIENTO (km/h);ESTADO_DEL_MAR (Douglas);PRESENCIA_DE_MEDUSAS;ESPECIES_DE_MEDUSAS;LLUVIA (mm/hora)
2021-07-26T17:00:00.000Z;9.833234304424217;34.27102707683514;32.1049983307206;5;1;;44.9752430249869
2021-07-26T18:00:00.000Z;13.743314923982583;16.665883571398773;21.033558160822075;1;2;Aguamala,Medusa Luminiscente;55.43869632020385
2021-07-26T19:00:00.000Z;8.524091258172138;19.025720648065036;14.213720248891164;0;2;;33.4910760659164
2021-07-26T20:00:00.000Z;7.404519697803694;11.899246741956002;20.877497457226085;1;3;Medusa de puntos blancos,Gran Medusa de Huevo Frito;26.12073377318896
2021-07-26T21:00:00.000Z;15.260051712449577;16.218157971711747;27.550992867564474;10;3;Aguamala,Medusa Mosaico;116.42010193921776
2021-07-26T22:00:00.000Z;18.88157393575677;12.156936693577787;22.815599949039846;0;2;Medusa de puntos blancos;100.00921986875044
2021-07-27T06:00:00.000Z;16.941026101221254;34.853621903358686;5.677219694969109;5;3;Medusa Común;79.57881874333762
2021-07-27T07:00:00.000Z;22.640154333568166;29.151772651359565;36.555864861634504;6;1;Aguamala;40.659455475052255
2021-07-27T08:00:00.000Z;7.44941921794641;10.141516255132371;30.63293870577942;2;3;Medusa Común,Medusa Mosaico;107.33897791213697
2021-07-27T09:00:00.000Z;11.803276769300945;31.86786835768118;4.485228376189365;0;3;Aguamala,Medusa Mosaico;114.95647586960574
2021-07-27T10:00:00.000Z;5.482735002888697;35.94529714680602;18.15741353408077;6;1;Gran Medusa de Huevo Frito;9.145278664588137
2021-07-27T11:00:00.000Z;22.59816913348668;23.796766646078545;27.848534882001637;10;2;Gran Medusa de Huevo Frito;105.30629461221423
2021-07-27T12:00:00.000Z;25.906019961511074;25.601530400805142;23.076109694868514;4;3;;115.63433802857338
2021-07-27T13:00:00.000Z;7.98652831733244;33.533172140132095;28.557087198664153;5;3;Medusa de puntos blancos;35.48599291724838
2021-07-27T14:00:00.000Z;5.844541350491496;23.795112927671248;6.180240228682301;5;3;;57.309659916062074
2021-07-27T15:00:00.000Z;6.873868773666683;21.11200680777953;22.06619732972569;0;3;;110.10662912673725
2021-07-27T16:00:00.000Z;15.557591181920316;20.13694017096038;30.980515171169067;3;1;;84.85341663434251
2021-07-27T17:00:00.000Z;22.690997134377838;27.05172510129462;9.461461967135412;1;3;;68.11255006605434
2021-07-27T18:00:00.000Z;9.5962108683424;24.4594602814827;8.019082626064407;1;3;;64.5912002074569
2021-07-27T19:00:00.000Z;16.101474468838617;12.923013862602769;0.5910987198650286;6;2;Medusa Mosaico,Gran Medusa de Huevo Frito;42.762517019225506
2021-07-27T20:00:00.000Z;7.786994315035081;20.434454797669243;27.954516160182035;9;2;Aguamala;103.3502826748669
2021-07-27T21:00:00.000Z;27.63930949056985;36.77842382477639;24.855063745543582;9;1;Medusa Mosaico;77.02694710200726
2021-07-27T22:00:00.000Z;14.733959824561275;29.424047624683556;30.172648967287124;9;2;Medusa Mosaico,Medusa Comestible;74.47865334710414
2021-07-28T06:00:00.000Z;6.1090054796022155;35.54048603497756;0.6725448667743983;1;2;;73.08126570023622
2021-07-28T07:00:00.000Z;6.129160403892529;19.524809962064502;20.719880445343097;2;3;Medusa de puntos blancos;115.69130224986483
2021-07-28T08:00:00.000Z;21.10764515388045;28.220640282058195;18.965990184780193;7;3;Medusa Comestible;25.68891037933583
2021-07-28T09:00:00.000Z;27.134981376830414;32.13790001853586;3.137512955359325;7;1;Aguamala;116.0862977810124
2021-07-28T10:00:00.000Z;7.0939395354644175;35.381866095207485;13.58556109804657;0;1;;118.72093653131357
2021-07-28T11:00:00.000Z;13.697232052225827;29.48754611138105;12.5632834901561;6;2;;56.382946897705246
2021-07-28T12:00:00.000Z;20.50504564552155;36.35131787784482;26.532263563753578;4;3;Aguamala;63.542085974882355
2021-07-28T13:00:00.000Z;20.63322164568882;13.11165069397214;11.051034718437558;1;2;Medusa Comestible;97.48163075852236
2021-07-28T14:00:00.000Z;24.357553357340652;27.2804239512756;3.0394570896767004;1;2;Aguamala;7.589000689205037
2021-07-28T15:00:00.000Z;19.97660802160059;26.787334113957286;19.689632687560106;8;2;Medusa de puntos blancos,Medusa Comestible;61.289467594526855
2021-07-28T16:00:00.000Z;19.86600472370285;15.284981085569699;6.487086948676293;3;3;Aguamala;24.710004123346767
2021-07-28T17:00:00.000Z;19.352458799885497;13.557282836964148;9.742882277584197;0;2;;44.69354185786821
2021-07-28T18:00:00.000Z;13.698966131107642;35.08543681296362;19.510521764662077;4;2;;111.93897752528255
2021-07-28T19:00:00.000Z;13.103415204945952;27.727038205687865;0.9374379713844139;8;1;Gran Medusa de Huevo Frito;4.94226473145793
2021-07-28T20:00:00.000Z;18.494205281056303;15.287603248203048;2.8980574924367986;8;2;;68.33528978743088
2021-07-28T21:00:00.000Z;6.562978027608123;25.52747505434415;25.634695153935123;3;1;Medusa Luminiscente,Medusa Mosaico;65.08470591644975
2021-07-28T22:00:00.000Z;24.34790343147202;29.41302751547875;35.684187454528036;5;1;;91.47857118549635
2021-07-29T06:00:00.000Z;7.352694409859295;23.532888626438314;13.410888691530758;2;2;Medusa Mosaico,Aguamala;86.56232887154954
2021-07-29T07:00:00.000Z;11.197828590577714;28.90990982382035;19.18695723320818;0;1;Medusa Común,Medusa Luminiscente;24.058934254810715
2021-07-29T08:00:00.000Z;8.473161612855296;23.91206546779699;39.82537104715583;4;1;Medusa Común,Gran Medusa de Huevo Frito;76.23867905761445
2021-07-29T09:00:00.000Z;19.970270116946313;24.78965262817633;31.460890337002752;2;1;;24.71338948077129
2021-07-29T10:00:00.000Z;9.639267255481732;29.063505949834575;21.531544106942377;0;1;Gran Medusa de Huevo Frito;59.12605634736978
2021-07-29T11:00:00.000Z;15.520131299635457;14.313124399037303;8.721952333346126;5;2;Medusa de puntos blancos;114.7745278252622
2021-07-29T12:00:00.000Z;19.555674488614216;26.78506645144915;16.955610959586622;3;3;Medusa Luminiscente;22.56907177375302
2021-07-29T13:00:00.000Z;24.650765480205433;21.672351600906794;14.663800854919664;4;3;;93.54060218783764
2021-07-29T14:00:00.000Z;18.3403612338902;34.343259270906245;39.746831442160996;0;3;Gran Medusa de Huevo Frito;106.1831372703847
2021-07-29T15:00:00.000Z;21.68076781342661;36.418998082320456;9.762337028168258;0;3;;91.82147349444134
2021-07-29T16:00:00.000Z;13.796272740066463;34.892950436654424;30.524240753517482;2;3;;71.5725099751903
2021-07-29T17:00:00.000Z;25.400980989904532;11.53604136338262;21.520707097562894;8;3;Medusa de puntos blancos,Medusa Mosaico;66.60205288593
2021-07-29T18:00:00.000Z;10.663732521109191;33.29547108936053;27.731200951111248;9;3;Medusa Común,Aguamala;44.338978300521454
2021-07-29T19:00:00.000Z;16.286119943353313;15.19190804488035;2.784758053827625;6;3;Medusa Luminiscente;11.03905392733985
2021-07-29T20:00:00.000Z;20.739362170630542;28.786151185002055;32.762564816795205;0;2;Aguamala;85.64838677980762
2021-07-29T21:00:00.000Z;26.517992963340348;20.03018954686196;25.73420078551825;1;1;Gran Medusa de Huevo Frito;83.66650935151947
2021-07-29T22:00:00.000Z;14.134642701188055;36.22723318778542;10.102342567512617;4;3;Medusa Luminiscente;6.485359684306671
2021-07-30T06:00:00.000Z;17.99694056682682;16.514096529465625;7.756069200419642;9;2;Medusa Mosaico;45.44042594493234
2021-07-30T07:00:00.000Z;12.361563530890383;36.702693173038334;38.786112628226384;1;2;Medusa Mosaico;0.5188963407887481
2021-07-30T08:00:00.000Z;16.026342129880536;33.26888265062239;15.8661880262187;6;2;Medusa Mosaico,Medusa Común;35.323293515845194
2021-07-30T09:00:00.000Z;18.62923316402655;18.048343700250467;29.911085987150816;2;2;Medusa de puntos blancos,Medusa Mosaico;65.6514234304958
2021-07-30T10:00:00.000Z;17.163675318873985;21.45770012164119;16.461308132329606;10;3;Medusa Común,Medusa Luminiscente;58.99152971910591
2021-07-30T11:00:00.000Z;15.74732221374197;21.903544809728665;32.75879284150717;3;1;Aguamala;80.55820601533127
2021-07-30T12:00:00.000Z;11.785390854998024;13.543191078220541;26.48021106798869;8;1;Gran Medusa de Huevo Frito,Medusa Comestible;1.9384326143391917
2021-07-30T13:00:00.000Z;11.389594213886253;12.29425592420964;29.641313223678694;7;1;Aguamala,Medusa Común;11.575463944920932
2021-07-30T14:00:00.000Z;14.05078158768682;28.69791072790708;28.88684970666351;8;1;;7.549859924404245
2021-07-30T15:00:00.000Z;11.303879461765266;32.8599508746053;22.75866520684943;6;2;Medusa Luminiscente;31.338315545734474
2021-07-30T16:00:00.000Z;26.24474428290886;10.623020495890838;13.113073001781625;8;3;;113.80653237498626
2021-07-30T17:00:00.000Z;16.77144572590222;30.209777592293488;11.44619678165049;1;1;;118.91539875493916
2021-07-30T18:00:00.000Z;8.814328499039316;24.76905737403286;0.6376250350475754;2;3;Medusa de puntos blancos,Medusa Comestible;118.80960306838395
2021-07-30T19:00:00.000Z;26.133412909299125;26.04323941879897;14.529309969796955;6;1;;94.52105728161717
2021-07-30T20:00:00.000Z;21.374992480046956;25.52879649179176;7.401852997112686;6;1;Medusa Luminiscente,Aguamala;51.056810607203495
2021-07-30T21:00:00.000Z;8.423198925091327;10.796053946013968;3.0002460336785397;6;1;Medusa Luminiscente;100.02531889872103
2021-07-30T22:00:00.000Z;22.651631333913155;23.077386762615753;36.134864476911204;7;2;;28.72691997562687
2021-07-31T06:00:00.000Z;22.973128644693777;11.647591040139918;23.870102760306857;8;1;Aguamala;21.774984141554825
2021-07-31T07:00:00.000Z;20.363008703613815;15.988306939721815;4.121501564501182;3;2;;30.7886867536768
2021-07-31T08:00:00.000Z;25.28670269359158;28.94078081314318;21.141413667842457;4;1;Aguamala,Medusa Mosaico;53.81700439663375
2021-07-31T09:00:00.000Z;17.251232424226277;28.59541664262643;11.85772615927232;5;2;Medusa Luminiscente;51.05636141561155
2021-07-31T10:00:00.000Z;6.699951259021409;10.262090397556598;21.419013023424327;5;1;;65.11580576367362
2021-07-31T11:00:00.000Z;19.99077086871815;21.032856938360492;31.738505533839394;0;2;;62.26176414187079
2021-07-31T12:00:00.000Z;11.39778320044866;20.038215713430375;36.485104364391844;8;3;Medusa Mosaico,Medusa Luminiscente;0.28763409390662353
2021-07-31T13:00:00.000Z;24.95919997230325;22.33618248469081;15.165700016153076;4;2;;47.90943153073283
2021-07-31T14:00:00.000Z;20.965396769934085;31.29443291663929;32.74677579457757;9;3;;90.07655375572553
2021-07-31T15:00:00.000Z;10.020622577400085;20.833167108435614;29.18284383016597;7;2;Medusa Luminiscente,Medusa Comestible;90.2568115132629
2021-07-31T16:00:00.000Z;16.121689646554877;23.94804209705914;21.61986138799452;0;1;Aguamala;9.082095167851172
2021-07-31T17:00:00.000Z;14.282794200324933;28.505347798908296;6.204647605086517;10;1;;15.596798226367365
2021-07-31T18:00:00.000Z;24.208619465257236;35.78701918406039;1.103860011211557;7;1;Medusa Mosaico;49.459950484429754
2021-07-31T19:00:00.000Z;20.0175279613683;33.07430685729778;34.517248444678316;9;1;Gran Medusa de Huevo Frito;79.61025416682975
2021-07-31T20:00:00.000Z;18.709498839097996;10.16931692816228;15.848154955758416;8;3;;20.08433589094892
2021-07-31T21:00:00.000Z;16.517406600666384;22.867613842901807;32.410532142464554;9;2;Aguamala;54.89680773439713
2021-07-31T22:00:00.000Z;22.90098231553015;14.682819453298555;15.288727511062223;5;1;Medusa de puntos blancos,Gran Medusa de Huevo Frito;96.04299943649227
2021-08-01T06:00:00.000Z;13.117212680784496;36.243269117751936;5.680826044558174;0;2;Medusa Comestible;19.470689801923076
2021-08-01T07:00:00.000Z;10.310995352921964;31.615550939790992;35.13667163222305;1;1;Medusa de puntos blancos,Medusa Luminiscente;115.26447626648746
2021-08-01T08:00:00.000Z;5.063944044788455;19.39559430803348;18.117337946488348;6;1;Medusa Común,Medusa Mosaico;28.655271914414115
2021-08-01T09:00:00.000Z;5.863495382531694;15.811655065715511;2.309709535244222;10;2;;57.61397322183382
2021-08-01T10:00:00.000Z;17.451087741348147;32.2282431700629;37.03553521393889;3;1;Aguamala,Medusa Luminiscente;36.920907600671725
2021-08-01T11:00:00.000Z;13.001516573547255;14.037853431037158;22.816509900385107;3;2;Medusa Común,Medusa Comestible;84.10415402633889
2021-08-01T12:00:00.000Z;9.288198855969602;35.79890645015237;1.9210232807321148;4;1;Gran Medusa de Huevo Frito,Medusa Común;47.35441073568735
2021-08-01T13:00:00.000Z;13.109923742876083;26.8090184042949;7.0551201478224;5;3;Medusa Luminiscente;4.678137141279883
2021-08-01T14:00:00.000Z;12.28140040219513;19.920430689698172;33.04727003388205;0;3;Medusa Comestible;39.48053472717731
2021-08-01T15:00:00.000Z;8.16954274105584;15.980431461302462;38.34336699096973;5;1;Medusa Común;47.00970463508884
2021-08-01T16:00:00.000Z;11.705049584447274;31.56884453260468;12.021869484070447;7;1;Medusa Luminiscente,Aguamala;15.749357543044349
2021-08-01T17:00:00.000Z;20.80884387131829;24.081767752365934;7.700539194224989;7;1;Medusa de puntos blancos,Gran Medusa de Huevo Frito;40.05566513453002
2021-08-01T18:00:00.000Z;8.972293712797342;20.199422829127585;0.9454654060984158;7;3;Medusa de puntos blancos;8.736159530426626
2021-08-01T19:00:00.000Z;15.091982143815141;22.62365030368909;16.26437386796251;5;3;Medusa de puntos blancos;116.49100171374302
2021-08-01T20:00:00.000Z;19.80089393316384;20.631041845946566;31.543970339624074;6;1;Gran Medusa de Huevo Frito,Medusa Común;45.671157630670784
2021-08-01T21:00:00.000Z;19.13361222938598;21.36133349517646;24.312769792324403;10;2;;102.47825838028012
2021-08-01T22:00:00.000Z;19.558886426899917;37.57473832324849;28.2823892512991;0;2;Medusa Luminiscente;78.25535556931565
2021-08-02T06:00:00.000Z;8.892989743680582;16.494700430653687;32.48185032462434;0;3;Medusa Comestible,Medusa Luminiscente;11.652299944803204
2021-08-02T07:00:00.000Z;17.741921312578768;22.459784154197244;32.36946201096711;10;2;Medusa Común,Medusa Mosaico;97.32943633565563
2021-08-02T08:00:00.000Z;25.923525452792507;31.179312855350418;18.145620178048134;10;2;;91.47635574263873
2021-08-02T09:00:00.000Z;14.447008453250163;15.591441720443141;30.365622498663445;8;2;Medusa Luminiscente;83.9465315085458
2021-08-02T10:00:00.000Z;23.787578166781266;32.55595574778594;16.36903986160106;5;1;Medusa Comestible;93.479522291481
2021-08-02T11:00:00.000Z;17.647671556582715;12.412686615290216;17.604641511717986;8;1;Medusa Luminiscente,Medusa Mosaico;100.59270192200384
2021-08-02T12:00:00.000Z;9.32126558557249;10.986714625052755;29.342420154062072;0;2;Medusa Luminiscente;77.78116982004573
2021-08-02T13:00:00.000Z;13.858696059658538;11.190767584479715;13.740903130664002;3;2;Aguamala,Medusa Comestible;28.920714242048344
2021-08-02T14:00:00.000Z;8.090205743135199;36.043716722238436;30.7551385588361;5;3;Medusa Comestible;63.49388491884966
2021-08-02T15:00:00.000Z;7.03302135419173;11.122801425190048;10.40035423683503;3;3;Aguamala,Medusa Luminiscente;24.262298508846392
2021-08-02T16:00:00.000Z;6.6308570573903625;36.039584010384544;35.91103125142997;1;1;;19.37532150731327
2021-08-02T17:00:00.000Z;23.329388447686586;27.94364585244564;13.679925194082694;1;1;Aguamala,Medusa Mosaico;15.721503982618072
2021-08-02T18:00:00.000Z;13.750829190711638;17.903201693250217;22.70890579463262;6;3;Medusa Luminiscente;82.33590593062237
2021-08-02T19:00:00.000Z;27.610946382020572;26.809779942366298;30.6493599384552;7;1;Aguamala,Medusa Comestible;45.035780305557864
2021-08-02T20:00:00.000Z;15.038416650396309;32.56871667128532;0.43409651463449883;7;3;Medusa Comestible,Aguamala;29.835572075433674
2021-08-02T21:00:00.000Z;14.904977207509871;30.310144113572772;27.444646212631234;5;1;;81.98848647107398
2021-08-02T22:00:00.000Z;24.752045711879454;36.516322947265316;28.783948747558377;10;2;Medusa Común,Medusa Comestible;115.31520121212667
2021-08-03T06:00:00.000Z;10.780653417088017;17.248737179575805;39.23653589651478;9;3;Aguamala;68.58976186817819
2021-08-03T07:00:00.000Z;16.789047718435363;11.501710314456737;13.891100108897652;4;2;;44.794423674268664
2021-08-03T08:00:00.000Z;21.719596055849866;24.62306291054378;16.827451365024455;5;3;Medusa de puntos blancos;52.285456220868205
2021-08-03T09:00:00.000Z;25.2449465502073;22.421222200945046;23.667802954740793;2;3;Gran Medusa de Huevo Frito,Aguamala;15.887967565460288
2021-08-03T10:00:00.000Z;22.82049980333363;23.614255551928075;16.6638556220921;7;3;;118.3473319874396
2021-08-03T11:00:00.000Z;19.625970217257297;27.504038794185938;4.4584613720372435;5;3;Medusa Común;29.39246417556693
2021-08-03T12:00:00.000Z;7.069302244554992;31.675127756522127;0.9146491623346797;7;1;Medusa Común;31.006316198743757
2021-08-03T13:00:00.000Z;17.61089435783473;19.537783714128267;7.628945926966297;8;2;;7.673084089654907
2021-08-03T14:00:00.000Z;11.216575456411874;13.553484058973329;27.64228741910964;7;2;Aguamala,Medusa de puntos blancos;93.47832157586495
2021-08-03T15:00:00.000Z;13.73137705260641;20.46443168325783;6.77159350053687;5;2;Medusa Común;51.21958779023718
2021-08-03T16:00:00.000Z;26.308668457123034;20.974736805508275;38.458297240562615;0;1;;62.561814488592745
2021-08-03T17:00:00.000Z;9.9918027127528;22.66444124353942;0.809608724360471;4;3;Medusa Mosaico,Medusa Comestible;105.90288613298749
2021-08-03T18:00:00.000Z;24.121642546379082;14.35717941171482;12.935498390196516;1;3;Aguamala,Medusa Luminiscente;94.43527293669425
2021-08-03T19:00:00.000Z;20.094522434990488;21.829937155417017;26.278941259218904;3;1;Medusa de puntos blancos;108.43966615869036
2021-08-03T20:00:00.000Z;9.68687924290604;21.58675961575418;8.856946926859308;7;1;Aguamala;36.89606433553984
2021-08-03T21:00:00.000Z;5.804624500715527;36.83116717174468;30.448304405003146;7;1;Medusa Luminiscente;105.68726461017152
2021-08-03T22:00:00.000Z;12.51978717292866;31.209078383105275;2.2090750275390825;7;3;Medusa Comestible,Medusa Luminiscente;55.22925669421242
2021-08-04T06:00:00.000Z;6.177616450529954;23.64363342370252;33.36195774628123;9;1;Aguamala,Medusa Mosaico;3.934033052528374
2021-08-04T07:00:00.000Z;19.276904525425486;21.747064563276044;28.422161348284884;8;2;Medusa de puntos blancos,Medusa Comestible;14.592472992663028
2021-08-04T08:00:00.000Z;10.013059161040202;33.68101576532386;6.0281791139161545;5;1;;46.06053052126941
2021-08-04T09:00:00.000Z;17.86618217843987;27.125540310954143;1.916490195196312;3;2;;54.509396317385864
2021-08-04T10:00:00.000Z;12.447100572145985;19.723859049608173;18.182814090572215;0;1;Medusa Luminiscente;48.06368569433049
2021-08-04T11:00:00.000Z;10.752483818739986;20.411982216397487;37.71025148093753;4;2;Medusa Luminiscente;80.5287541129596
2021-08-04T12:00:00.000Z;25.873014976892193;14.131143950940796;2.229622673711056;10;3;Medusa Común,Medusa de puntos blancos;93.40490085654501
2021-08-04T13:00:00.000Z;18.980460619681907;22.20632143094099;27.771316873765237;5;2;Medusa Luminiscente,Medusa Comestible;100.73288886115185
2021-08-04T14:00:00.000Z;25.570792520663733;13.756347868721804;1.6868343278412468;3;1;;17.9088884562329
2021-08-04T15:00:00.000Z;18.268589164403082;29.77957822583862;29.801166537421196;6;1;;63.853722346588796
2021-08-04T16:00:00.000Z;15.42659600297867;30.243942208548738;23.796569506465968;4;3;Medusa Común;0.6929691577031072
2021-08-04T17:00:00.000Z;19.27238467177284;11.570134635741551;37.8013962772907;4;3;Gran Medusa de Huevo Frito;97.00325543324303
2021-08-04T18:00:00.000Z;11.043598361327406;21.596767698004726;13.786255651919559;10;1;Medusa Comestible;36.35069421956882
2021-08-04T19:00:00.000Z;18.581518278842083;15.165879114102896;5.165365210170796;10;2;Gran Medusa de Huevo Frito,Medusa Común;54.62738197946262
2021-08-04T20:00:00.000Z;22.509592828043456;33.59968360471485;2.1227030586158424;4;3;Medusa Luminiscente;8.728227549613043
2021-08-04T21:00:00.000Z;25.12705130278207;26.873875554776667;5.97788505265644;4;3;Medusa Luminiscente,Gran Medusa de Huevo Frito;97.7190854232716
2021-08-04T22:00:00.000Z;27.747407781045343;12.088843682025601;24.836723522555985;5;1;Medusa Luminiscente,Medusa Mosaico;7.793371557985926
2021-08-05T06:00:00.000Z;22.023634029834216;21.782077991756573;34.495449252937725;9;3;;95.77436490325039
2021-08-05T07:00:00.000Z;15.06447944674711;35.355067492728466;35.402257242803444;9;1;Medusa Común,Medusa Luminiscente;106.27054156384847
2021-08-05T08:00:00.000Z;11.445596635926385;32.617752049673115;27.01233456996959;7;3;Medusa Luminiscente,Medusa Mosaico;91.40889611468621
2021-08-05T09:00:00.000Z;10.400572489554929;19.42378598532045;26.931527972482154;3;3;Aguamala;53.77626226675617
2021-08-05T10:00:00.000Z;7.562623659030194;14.641932901145521;22.870772567861852;1;2;Gran Medusa de Huevo Frito,Medusa Comestible;50.735024169372934
2021-08-05T11:00:00.000Z;18.787214421121693;21.211964150060513;37.20906767676918;1;2;Medusa de puntos blancos;66.62346080781917
2021-08-05T12:00:00.000Z;25.66347243624163;34.533907802682094;27.550686409378223;3;3;;62.50233924834323
2021-08-05T13:00:00.000Z;23.863651500220197;20.291090151166003;17.510213850917076;3;1;Gran Medusa de Huevo Frito,Medusa Comestible;114.47940720128044
2021-08-05T14:00:00.000Z;17.8178833964511;32.331327913693485;30.946748341101873;3;2;;53.52689809009491
2021-08-05T15:00:00.000Z;16.332182593838468;22.707749027210944;2.839150878506098;0;2;;86.33595153011908
2021-08-05T16:00:00.000Z;5.091118475624088;26.72517296011492;21.176281542185357;1;1;Gran Medusa de Huevo Frito;94.94609144949648
2021-08-05T17:00:00.000Z;24.385505826177305;20.323708456321906;29.634657875771033;10;2;Medusa Mosaico;52.87038867579925
2021-08-05T18:00:00.000Z;26.78259751942886;16.04987047868267;25.699073697487023;4;1;Medusa Luminiscente;111.50321114452477
2021-08-05T19:00:00.000Z;18.46744770676974;22.2193721021592;16.690523932914935;7;3;Medusa Comestible;13.869426068156034
2021-08-05T20:00:00.000Z;18.853709538592113;15.84402794303173;4.691213096574547;5;3;Medusa Luminiscente;32.243157721104694
2021-08-05T21:00:00.000Z;22.572832962230855;32.559619426333256;35.3431603294834;8;2;Medusa de puntos blancos,Medusa Común;56.159696401882975
2021-08-05T22:00:00.000Z;19.14299161052491;16.712893438273245;2.720325912978314;0;3;;32.675798069036205
2021-08-06T06:00:00.000Z;18.533805871502643;31.427299721065815;21.47349290820637;0;2;Medusa Luminiscente,Medusa Comestible;87.98959319024532
2021-08-06T07:00:00.000Z;22.954534001456985;18.779844382778673;23.89347105243349;7;1;Medusa de puntos blancos,Gran Medusa de Huevo Frito;75.82510651587675
2021-08-06T08:00:00.000Z;23.379556729337683;31.280042080406687;20.403859848761925;6;1;Medusa Común;15.684602824290996
2021-08-06T09:00:00.000Z;13.26968827707523;22.99435964566659;23.330091230289433;9;1;Gran Medusa de Huevo Frito,Medusa Común;16.860281155199903
2021-08-06T10:00:00.000Z;5.477931955686182;24.774662695632344;10.638131020911423;5;2;Medusa Comestible;69.96878403430934
2021-08-06T11:00:00.000Z;15.084370528025863;12.013707521424454;31.368168193640358;8;3;;17.753785865492596
2021-08-06T12:00:00.000Z;26.24381015863894;25.11934559260338;20.977181792929336;4;3;;101.83194836301793
2021-08-06T13:00:00.000Z;18.783846823699403;33.35804657813513;23.125099407384397;1;1;Medusa de puntos blancos,Medusa Mosaico;30.21090204967348
2021-08-06T14:00:00.000Z;8.618068526995124;33.14984137002308;35.76708374618861;9;3;Aguamala,Medusa Mosaico;43.263753560976554
2021-08-06T15:00:00.000Z;17.934048722151694;14.564647119818039;4.830236166024102;5;2;Gran Medusa de Huevo Frito,Medusa de puntos blancos;60.76476619865833
2021-08-06T16:00:00.000Z;7.408730414905826;17.900510682408207;39.82527099704833;8;2;;45.14279524632833
2021-08-06T17:00:00.000Z;26.86309768569885;15.814634583253273;5.974506741465149;8;3;Medusa Luminiscente,Medusa Comestible;5.726347679384558
2021-08-06T18:00:00.000Z;17.02833346687717;21.518644399329087;16.904404172747505;10;3;;118.0153997039894
2021-08-06T19:00:00.000Z;16.049401111894646;26.610453904188265;30.614334024655108;4;1;Medusa Luminiscente;74.32541715480164
2021-08-06T20:00:00.000Z;25.615081840759274;12.101648266612969;22.067649280122712;3;2;Aguamala;23.05298234736382
2021-08-06T21:00:00.000Z;22.119921511748057;34.955442400272275;14.1523551981438;4;1;Medusa de puntos blancos;52.9126067151213
2021-08-06T22:00:00.000Z;17.477816830777783;34.88398442146805;34.31242322504575;6;2;;100.22791574168069
2021-08-07T06:00:00.000Z;21.43110359902326;24.61631217224273;36.66372705060928;0;3;;66.10598303184771
2021-08-07T07:00:00.000Z;23.71185032089973;35.54261967832174;9.81614126124712;3;2;Medusa Luminiscente,Medusa Comestible;54.61090296978206
2021-08-07T08:00:00.000Z;25.368407213828235;34.598321556625564;34.37306332747474;8;2;Medusa de puntos blancos,Medusa Mosaico;82.94568869445798
2021-08-07T09:00:00.000Z;12.503269493425327;19.77832369246101;33.848899943337045;9;2;Medusa Luminiscente,Gran Medusa de Huevo Frito;66.86507373892265
2021-08-07T10:00:00.000Z;5.7081381559154165;29.287655144524223;18.261650864031154;4;2;Gran Medusa de Huevo Frito;90.76129776516181
2021-08-07T11:00:00.000Z;10.14992604385062;21.30308454710336;3.4839595907928977;6;3;Gran Medusa de Huevo Frito,Medusa Mosaico;47.95580400410014
2021-08-07T12:00:00.000Z;15.139328033739336;34.28881620548459;13.359475048137863;9;2;;39.56073979107782
2021-08-07T13:00:00.000Z;22.125447625835122;33.275219774725656;23.828205816707133;2;3;;23.973158645008095
2021-08-07T14:00:00.000Z;23.473619273836942;21.698630836165485;34.01505706555256;6;1;Medusa Común,Medusa Mosaico;111.7782135240926
2021-08-07T15:00:00.000Z;20.81098837098061;26.915874000740313;20.427464096519266;3;2;Medusa Luminiscente;89.58648055610115
2021-08-07T16:00:00.000Z;20.136974072230284;15.005766202530015;26.844106585655094;7;1;Medusa de puntos blancos,Aguamala;79.3635917982708
2021-08-07T17:00:00.000Z;9.021088022136563;30.68551089608516;20.13184102295999;4;3;;10.311765407428455
2021-08-07T18:00:00.000Z;6.828198357747246;23.1736208589398;18.44406653446424;10;2;Medusa Mosaico,Medusa de puntos blancos;0.9499525087778071
2021-08-07T19:00:00.000Z;21.56919163449748;31.800273620764223;27.009777201013414;9;3;Medusa Luminiscente;88.63944020379982
2021-08-07T20:00:00.000Z;8.475299021990764;21.593115627720447;38.49248277102041;1;2;Medusa Luminiscente;17.978959193201725
2021-08-07T21:00:00.000Z;26.75006478988399;10.708930849142565;35.60591894649108;4;2;Medusa de puntos blancos,Medusa Mosaico;76.39519208135229
2021-08-07T22:00:00.000Z;14.592191862531358;28.798302045566196;28.23226194268072;10;1;;42.502505321268984
2021-08-08T06:00:00.000Z;11.750062912632906;29.933081906111386;26.812726678825047;4;1;Medusa de puntos blancos;72.74156166007798
2021-08-08T07:00:00.000Z;22.611694356718193;11.690123175298709;24.18424758495246;4;1;Aguamala;98.12885745449444
2021-08-08T08:00:00.000Z;10.18494486840913;21.13500636112225;38.2479842137382;5;1;Medusa Común,Gran Medusa de Huevo Frito;26.828175564077704
2021-08-08T09:00:00.000Z;7.662586441040775;36.60173983455988;24.51304172106349;8;2;Gran Medusa de Huevo Frito,Medusa de puntos blancos;99.99122679447028
2021-08-08T10:00:00.000Z;22.481065145778118;25.536559202982986;37.01262296172587;6;2;Aguamala;85.57766271568975
